Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain
1975;3;3;57036.0;0;1;33;1171.0;43.0;219.0;19.0;14.0;47.0;4.0;6.0;3.0;13;9.0;0.0
1958;3;5;53083.0;1;1;65;215.0;7.0;33.0;3.0;0.0;13.0;6.0;5.0;1.0;5;7.0;0.0
1975;4;3;69283.0;0;1;41;674.0;62.0;134.0;0.0;26.0;8.0;4.0;7.0;3.0;13;5.0;0.0
1975;2;4;46098.0;1;1;86;57.0;0.0;27.0;0.0;0.0;36.0;4.0;3.0;2.0;2;8.0;0.0
1988;3;3;23331.0;1;0;92;5.0;36.0;7.0;0.0;10.0;45.0;2.0;3.0;0.0;3;8.0;0.0
1988;3;4;23331.0;1;0;97;104.0;20.0;101.0;24.0;15.0;5.0;6.0;5.0;1.0;5;9.0;0.0
1989;1;4;9255.0;1;0;91;9.0;0.0;7.0;2.0;0.0;4.0;1.0;1.0;1.0;2;8.0;0.0
1959;4;6;67786.0;0;0;0;431.0;82.0;441.0;80.0;20.0;102.0;1.0;3.0;6.0;6;1.0;0.0
1971;4;3;71969.0;0;1;59;1000.0;0.0;76.0;0.0;0.0;10.0;3.0;3.0;4.0;9;8.0;0.0
1967;2;4;59235.0;1;0;4;448.0;40.0;469.0;80.0;0.0;91.0;3.0;11.0;2.0;12;7.0;0.0
1989;1;5;31928.0;1;0;5;33.0;4.0;24.0;4.0;2.0;5.0;2.0;3.0;0.0;4;7.0;0.0
1961;2;5;74881.0;1;1;48;505.0;72.0;270.0;36.0;27.0;54.0;4.0;9.0;2.0;12;5.0;0.0
1978;1;3;65819.0;0;0;99;267.0;38.0;701.0;149.0;150.299786191687;63.0;1.0;5.0;4.0;10;3.0;0.0
1953;4;4;51411.0;1;2;81;14.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;3;5.0;0.0
1964;1;2;51983.0;0;1;95;631.0;0.0;115.0;10.0;7.0;30.0;3.0;9.0;2.0;10;7.0;0.0
1986;2;5;42386.0;1;0;43;65.0;4.0;16.0;0.0;4.0;11.0;1.0;3.0;0.0;3;8.0;0.0
1987;3;3;30390.0;0;0;5;10.0;12.0;12.0;25.0;1.0;20.0;1.0;2.0;0.0;3;6.0;0.0
1963;1;4;30983.0;0;0;50;51.0;4.0;50.0;12.0;1.0;49.0;1.0;4.0;0.0;3;8.0;0.0
1957;1;6;66033.0;0;1;76;293.0;35.0;179.0;46.0;59.0;65.0;2.0;8.0;3.0;7;7.0;0.0
1975;3;3;37284.0;1;1;46;11.0;1.0;2.0;2.0;1.0;6.0;1.0;0.0;0.0;3;6.0;0.0
1951;2;2;57530.0;0;1;68;50.0;1.0;27.0;6.0;7.0;1.0;1.0;1.0;1.0;4;1.0;0.0
1965;3;3;76800.0;0;0;33;173.0;26.0;255.0;35.0;71.0;81.0;1.0;4.0;4.0;7;1.0;0.0
1956;1;3;63943.0;0;1;50;423.0;146.6455714594779;368.0;13.0;97.0;21.0;1.0;6.0;4.0;6;5.0;0.0
1962;1;5;76081.0;0;0;85;292.0;30.0;415.0;63.0;33.0;200.0;1.0;4.0;5.0;4;2.0;0.0
1974;1;3;67445.0;0;1;63;757.0;80.0;217.0;29.0;80.0;11.0;5.0;9.0;6.0;12;6.0;0.0
1967;2;3;37054.0;1;1;89;12.0;1.0;6.0;0.0;1.0;5.0;2.0;1.0;0.0;3;7.0;0.0
1962;2;5;47175.0;1;1;81;167.0;2.0;44.0;6.0;2.0;19.0;6.674673391341949;4.0;2.0;4;8.0;0.0
1976;1;2;31859.0;1;0;77;3.0;1.0;3.0;8.0;0.0;5.0;1.0;1.0;0.0;2;7.0;0.0
1961;1;2;27215.0;2;1;50;30.0;5.0;22.0;8.0;9.0;28.0;4.0;2.0;1.0;4;6.0;0.0
1976;4;2;70179.0;0;1;10;532.0;88.0;168.0;69.0;44.0;133.0;3.0;7.0;3.0;13;5.0;0.0
1983;1;3;39922.0;1;0;30;29.0;12.0;59.0;19.0;1.0;36.0;2.0;3.0;0.0;4;8.0;0.0
1976;2;3;49681.0;0;2;66;411.0;0.0;26.0;0.0;0.0;21.0;6.0;7.0;1.0;7;7.0;0.0
1988;1;3;24645.0;1;0;16;5.0;3.0;4.0;4.0;1.0;0.0;1.0;1.0;0.0;2;8.0;0.0
1954;1;2;79865.0;0;1;12;71.0;99.0;278.0;185.0;121.0;38.0;1.0;5.0;10.0;5;1.0;0.0
1985;1;3;44322.0;1;0;30;46.0;0.0;40.0;3.0;0.0;3.0;2.0;3.0;0.0;3;8.0;0.0
1952;1;4;47958.0;0;1;8;268.0;11.0;88.0;15.0;3.0;22.0;2.0;6.0;3.0;5;5.0;0.0
1964;2;4;63972.0;0;1;93;928.0;63.0;254.0;0.0;12.0;12.0;4.0;5.0;4.0;10;4.0;0.0
1954;1;5;75315.0;0;1;14;459.0;15.0;171.0;142.0;23.0;31.0;2.0;5.0;4.0;12;2.0;0.0
1950;4;3;55517.0;1;1;53;483.0;0.0;108.0;0.0;6.0;36.0;5.0;11.0;1.0;6;9.0;0.0
1946;4;4;82800.0;0;0;23;1006.0;22.0;115.0;59.0;68.0;45.0;1.0;7.0;6.0;12;3.0;0.0
1954;1;3;38998.0;1;1;92;34.0;1.0;14.0;0.0;0.0;5.0;3.0;2.0;0.0;3;8.0;0.29499006712069265
1991;2;4;90638.0;0;0;29;1156.0;120.0;820.2565973619579;94.0;144.0;96.0;1.0;3.0;4.0;10;1.0;0.0
1986;2;3;27161.0;1;0;41;7.0;4.0;23.0;7.0;0.0;11.0;1.0;1.0;0.0;3;7.0;0.0
1977;1;3;42014.0;1;0;56;244.0;15.0;108.0;4.0;15.0;50.0;6.0;7.0;1.0;6;8.0;0.0
1960;4;5;38201.0;0;1;19;233.0;0.0;23.0;0.0;0.0;12.0;4.0;5.0;1.0;5;8.0;0.0
1982;1;5;45203.0;2;0;4;35.0;3.0;67.0;10.0;8.0;24.0;1.0;3.0;1.0;3;6.0;0.0
1947;4;5;81574.0;0;0;89;1252.0;0.0;465.0;46.0;35.0;0.0;1.0;4.0;5.0;8;1.0;0.0
1992;1;3;34935.0;0;0;71;34.0;4.0;66.0;3.0;10.0;20.0;1.0;2.0;1.0;4;7.0;0.0
1976;2;4;60482.0;0;1;81;255.0;43.0;134.0;37.0;14.0;24.0;1.0;7.0;2.0;7;7.0;0.0
1956;1;5;34633.0;2;1;31;8.0;1.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;2;6.0;0.0
1947;2;5;78093.0;0;0;53;368.0;32.0;639.0;13.0;43.0;10.0;1.0;4.0;7.0;5;1.0;0.0
1950;1;2;82460.0;0;0;78;255.0;47.0;573.0;52.0;32.0;15.0;1.0;5.0;3.0;6;1.0;0.0
1966;2;5;45903.0;0;1;80;33.0;8.0;10.0;2.0;10.0;3.0;2.0;2.0;1.0;3;4.0;0.0
1987;1;2;81361.0;0;0;18;163.0;23.0;424.0;27.0;65.0;76.0;1.0;3.0;10.0;13;1.0;0.0
1973;4;2;35860.0;1;1;37;15.0;0.0;8.0;4.0;2.0;20.0;2.0;1.0;1.0;2;5.0;0.0
1952;2;5;40442.0;1;1;52;45.0;12.0;52.0;25.0;22.0;13.0;4.0;3.0;1.0;4;7.0;0.0
1965;1;3;61482.0;0;0;39;48.0;58.0;68.0;16.0;66.0;43.0;1.0;3.0;2.0;6;2.0;0.0
1980;1;3;34968.0;1;0;11;158.0;6.0;45.0;8.0;2.0;2.0;6.674673391341949;3.0;2.0;5;7.0;0.0
1987;1;3;75794.0;0;0;33;754.0;146.6455714594779;625.0;63.0;32.0;48.0;1.0;7.0;5.0;12;3.0;0.0
1962;4;5;31497.0;0;1;22;108.0;1.0;28.0;13.0;1.0;4.0;2.0;3.0;1.0;4;8.0;0.0
1955;1;3;74268.0;0;0;83;199.0;66.0;315.0;97.0;150.299786191687;41.0;1.0;4.0;3.0;5;2.0;0.0
1988;0;5;13724.0;1;0;43;2.0;7.0;5.0;2.0;15.0;27.0;1.0;2.0;0.0;2;9.0;0.0
1965;2;5;45143.0;0;1;74;202.0;5.0;74.0;11.0;5.0;14.0;3.0;6.0;1.0;5;7.0;0.0
1967;4;4;52569.0;0;1;54;85.0;0.0;3.0;0.0;0.0;7.0;1.0;2.0;0.0;4;3.0;0.0
1973;4;4;48432.0;0;1;3;322.0;3.0;50.0;4.0;3.0;42.0;5.0;7.0;1.0;6;8.0;0.0
1960;2;5;17144.0;1;1;96;18.0;2.0;19.0;0.0;2.0;6.0;5.0;3.0;0.0;4;7.0;0.0
1984;1;4;36108.0;1;0;68;141.0;8.0;129.0;3.0;11.0;47.0;3.0;7.0;1.0;4;9.0;0.0
1971;1;3;76445.0;1;0;2;739.0;107.0;309.0;140.0;80.0;35.0;1.0;2.0;5.0;13;6.0;0.0
1975;4;3;36663.0;1;0;40;18.0;0.0;6.0;3.0;3.0;5.0;1.0;1.0;1.0;3;2.0;0.0
1965;2;3;53843.0;0;1;64;378.0;0.0;88.0;19.0;4.0;73.0;4.0;8.0;5.0;3;7.0;0.0
1956;2;3;90226.0;0;0;26;1083.0;108.0;649.0;202.59642869944088;150.299786191687;108.0;1.0;4.0;7.0;12;2.0;0.0
1955;2;2;70638.0;0;0;69;1016.0;12.0;215.0;16.0;12.0;63.0;1.0;4.0;5.0;10;3.0;0.0
1960;1;5;44512.0;1;1;57;23.0;1.0;6.0;0.0;0.0;2.0;2.0;1.0;0.0;3;4.0;0.0
1961;1;3;27116.0;1;1;78;12.0;1.0;21.0;2.0;2.0;3.0;2.0;2.0;0.0;3;7.0;0.0
1963;4;3;54072.0;1;1;71;35.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;2;8.0;0.0
1977;1;3;71855.0;0;1;59;548.0;31.0;422.0;0.0;112.0;28.0;4.0;5.0;5.0;11;3.0;0.0
1990;3;4;51250.0;1;0;28;342.0;32.0;230.0;34.0;32.0;40.0;5.0;10.0;5.0;4;9.0;0.0
1973;2;3;60432.0;0;1;61;365.0;3.0;15.0;4.0;3.0;11.0;5.0;7.0;2.0;5;6.0;0.0
1964;4;3;65526.0;0;1;22;397.0;19.0;69.0;12.0;0.0;9.0;1.0;4.0;4.0;8;2.0;0.0
1988;1;4;68655.0;0;0;95;456.0;19.0;820.2565973619579;75.0;118.0;38.0;1.0;4.0;5.0;11;3.0;0.0
1978;3;3;12393.0;0;0;38;5.0;6.0;15.0;11.0;7.0;13.0;1.0;2.0;0.0;3;9.0;0.0
1990;1;4;64509.0;0;0;19;836.0;146.6455714594779;575.0;24.0;25.0;77.0;1.0;6.0;3.0;9;4.0;0.0
1975;1;4;33955.0;1;0;92;100.0;2.0;128.0;23.0;7.0;10.0;4.0;5.0;1.0;5;8.0;0.0
1977;1;3;31353.0;1;1;24;10.0;0.0;10.0;3.0;1.0;7.0;2.0;1.0;1.0;2;8.0;0.0
1984;1;3;55434.0;1;0;21;238.0;115.0;215.0;169.0;69.0;76.0;3.0;5.0;3.0;13;4.0;0.0
1983;1;5;28359.0;1;0;35;6.0;0.0;5.0;2.0;1.0;2.0;1.0;1.0;0.0;2;7.0;0.0
1987;1;4;57100.0;1;0;9;158.0;11.0;99.0;15.0;11.0;17.0;2.0;3.0;2.0;7;3.0;0.0
1965;1;3;69139.0;0;1;23;86.0;12.0;75.0;33.0;15.0;6.0;1.0;4.0;1.0;5;4.0;0.0
1956;2;3;52973.0;0;1;92;856.0;0.0;76.0;12.0;9.0;199.0;6.674673391341949;9.0;6.0;9;8.0;0.0
1965;4;5;51717.0;0;1;55;98.0;1.0;17.0;0.0;1.0;5.0;1.0;3.0;0.0;4;7.0;0.0
1971;1;3;18793.0;1;0;14;4.0;16.0;20.0;0.0;17.0;20.0;3.0;2.0;0.0;4;8.0;0.0
1982;3;5;66664.0;0;0;78;398.0;96.0;447.0;202.59642869944088;96.0;32.0;1.0;5.0;7.0;6;3.0;0.0
1963;1;5;54414.0;1;1;49;109.0;18.0;16.0;24.0;26.0;18.0;4.0;3.0;1.0;5;4.0;0.0
1952;4;3;54549.0;0;1;8;216.0;2.0;6.0;0.0;0.0;9.0;2.0;5.0;1.0;4;7.0;0.0
1971;4;6;47111.0;0;1;35;595.0;71.0;153.0;120.0;112.0;41.0;6.0;3.0;2.0;10;9.0;0.0
1963;4;2;41003.0;0;0;11;123.0;133.0;142.0;71.0;44.0;88.0;1.0;6.0;2.0;8;6.0;0.0
1982;1;5;19444.0;1;0;8;16.0;0.0;23.0;3.0;2.0;10.0;3.0;4.0;1.0;2;7.0;0.0
1976;3;5;36301.0;1;0;53;11.0;12.0;35.0;3.0;5.0;12.0;1.0;3.0;0.0;3;7.0;0.0
1947;4;5;73059.0;0;1;36;410.0;112.0;420.0;0.0;82.0;71.0;1.0;9.0;3.0;13;4.0;0.0
1969;4;5;42731.0;1;0;64;159.0;2.0;51.0;6.0;2.0;24.0;3.0;4.0;1.0;5;5.0;0.0
1959;4;3;52854.0;1;1;43;105.0;0.0;10.0;0.0;1.0;0.0;2.0;2.0;1.0;4;5.0;0.0
1978;1;5;22775.0;1;0;40;5.0;1.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;2;8.0;0.0
1948;4;5;46681.0;0;2;52;269.0;15.0;69.0;15.0;19.0;38.0;2.0;4.0;6.0;4;5.0;0.0
1955;4;3;59821.0;0;1;11;629.0;0.0;70.0;0.0;0.0;35.0;6.0;11.0;2.0;7;8.0;0.0
1954;1;2;50002.0;0;1;21;443.0;5.0;71.0;21.0;16.0;82.0;2.0;8.0;2.0;7;7.0;0.0
1945;1;3;69755.0;0;0;23;217.0;77.0;373.0;111.0;23.0;93.0;1.0;3.0;6.0;12;1.0;0.0
1969;1;3;44078.0;1;1;17;24.0;1.0;10.0;2.0;0.0;4.0;2.0;2.0;0.0;3;5.0;0.0
1976;2;5;30560.0;1;0;6;9.0;1.0;5.0;4.0;5.0;7.0;1.0;1.0;0.0;3;7.0;0.0
1969;2;5;35924.0;1;1;56;8.0;0.0;14.0;2.0;3.0;7.0;1.0;1.0;0.0;3;5.0;0.0
1964;4;2;64140.0;0;2;71;1314.5179221227115;0.0;61.0;0.0;15.0;200.27102189365988;5.0;2.0;5.0;6;5.0;0.0
1979;0;5;24594.0;1;0;94;1.0;3.0;6.0;10.0;0.0;9.0;1.0;1.0;0.0;3;5.0;0.0
1981;3;5;75774.0;1;0;27;340.0;21.0;134.0;202.59642869944088;14.0;56.0;1.0;7.0;5.0;8;4.0;0.0
1960;2;2;39228.0;0;0;1;7.0;1.0;6.0;0.0;3.0;3.0;1.0;0.0;0.0;3;4.0;0.0
1974;2;3;58494.0;0;1;56;298.0;7.0;68.0;4.0;0.0;19.0;2.0;6.0;2.0;6;6.0;0.0
1981;1;4;58684.0;0;0;71;479.0;35.0;179.0;28.0;7.0;85.0;1.0;5.0;3.0;12;2.0;0.0
1967;1;2;57136.0;0;0;18;267.0;140.0;599.0;34.0;12.0;127.0;1.0;7.0;5.0;7;6.0;0.0
1950;4;6;56551.0;1;1;48;67.0;4.0;32.0;17.0;2.0;16.0;3.0;2.0;1.0;4;4.0;0.0
1982;1;3;22448.0;1;0;86;3.0;1.0;8.0;23.0;2.0;18.0;3.0;2.0;1.0;3;3.0;0.0
1961;1;4;82014.0;0;0;48;980.0;37.0;265.0;35.0;150.299786191687;31.0;1.0;3.0;6.0;12;6.0;0.0
1963;1;6;34213.0;1;1;2;50.0;4.0;28.0;6.0;3.0;26.0;3.0;3.0;1.0;2;9.0;0.0
1947;4;6;25358.0;0;1;57;19.0;0.0;5.0;0.0;0.0;8.0;2.0;1.0;0.0;3;6.0;0.0
1978;2;4;35544.0;1;0;77;30.0;5.0;23.0;4.0;1.0;4.0;1.0;2.0;0.0;3;7.0;0.0
1954;2;5;36634.0;0;1;0;213.0;9.0;76.0;4.0;3.0;30.0;3.0;5.0;2.0;5;7.0;0.0
1954;4;3;62670.0;0;1;57;539.0;30.0;92.0;80.0;46.0;38.0;1.0;5.0;3.0;13;3.0;0.0
1972;3;5;50334.0;0;1;24;284.0;16.0;160.0;84.0;16.0;134.0;6.0;7.0;4.0;6;6.0;0.0
1981;1;4;72066.0;0;0;55;1003.0;34.0;536.0;134.0;51.0;34.0;1.0;4.0;6.0;6;2.0;0.0
1968;1;5;34916.0;2;0;89;51.0;23.0;82.0;33.0;0.0;42.0;4.0;5.0;1.0;3;9.0;0.0
1976;1;2;64892.0;0;1;77;527.0;24.0;230.0;32.0;24.0;65.0;2.0;6.0;4.0;12;4.0;0.0
1966;1;4;43602.0;1;1;45;19.0;5.0;12.0;10.0;3.0;19.0;3.0;3.0;1.0;2;6.0;0.0
1989;4;4;33996.0;0;0;46;40.0;2.0;15.0;8.0;0.0;6.0;1.0;1.0;1.0;3;4.0;0.0
1985;3;4;41473.0;1;0;80;21.0;8.0;20.0;15.0;3.0;9.0;1.0;2.0;0.0;3;7.0;0.0
1967;4;3;63246.0;0;2;60;593.0;30.0;91.0;29.0;22.0;7.0;1.0;6.0;3.0;12;4.0;0.0
1959;4;3;36732.0;1;1;71;21.0;5.0;3.0;10.0;1.0;7.0;3.0;1.0;1.0;4;2.0;0.0
1970;4;3;69084.0;1;0;43;1181.0;107.0;199.0;39.0;30.0;30.0;2.0;7.0;3.0;13;8.0;0.0
1967;4;3;77766.0;0;1;97;1004.0;59.0;265.0;115.0;59.0;27.0;2.0;11.0;10.0;11;6.0;0.0
1985;4;4;37929.0;0;0;49;202.0;2.0;46.0;3.0;2.0;10.0;2.0;4.0;2.0;5;7.0;0.0
1951;1;5;86610.0;0;0;66;446.0;107.0;768.0;33.0;150.299786191687;53.0;1.0;5.0;6.0;6;2.0;0.0
1986;2;3;80141.0;0;0;20;1184.0;102.0;673.0;52.0;40.0;40.0;1.0;7.0;4.0;10;6.0;0.0
1955;3;3;72635.0;0;0;54;390.0;22.0;323.0;104.0;35.0;107.0;1.0;6.0;8.0;6;3.0;0.0
1970;1;3;69016.0;0;1;61;726.0;53.0;363.0;123.0;107.0;161.0;4.0;8.0;9.0;13;5.0;0.0
1991;3;5;20193.0;0;0;18;8.0;8.0;22.0;24.0;11.0;9.0;1.0;1.0;1.0;4;4.0;0.0
1975;1;3;27573.0;1;0;45;50.0;15.0;110.0;39.0;15.0;15.0;4.0;5.0;1.0;4;8.0;0.0
1979;0;4;15862.0;1;0;26;1.0;1.0;4.0;11.0;9.0;10.0;1.0;1.0;0.0;3;8.0;0.0
1976;4;3;49544.0;1;0;0;308.0;0.0;73.0;0.0;0.0;23.0;2.0;5.0;1.0;8;7.0;0.0
1980;1;3;33228.0;1;0;28;22.0;2.0;31.0;7.0;4.0;5.0;1.0;2.0;0.0;3;7.0;0.0
1978;1;5;70440.0;0;0;49;690.0;117.0;499.0;76.0;102.0;88.0;1.0;5.0;10.0;7;3.0;0.0
1971;1;5;38232.0;1;1;84;43.0;5.0;28.0;7.0;6.0;33.0;4.0;3.0;1.0;3;5.0;0.0
1955;4;3;22554.0;1;1;38;27.0;0.0;10.0;0.0;0.0;4.0;4.0;2.0;0.0;4;5.0;0.0
1983;4;3;23536.0;1;0;53;6.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;3;3.0;0.0
1952;1;3;49413.0;0;1;88;205.0;7.0;41.0;3.0;2.0;46.0;2.0;4.0;2.0;5;5.0;0.0
1969;1;3;42231.0;1;1;99;24.0;0.0;8.0;0.0;1.0;4.0;1.0;1.0;0.0;3;5.0;0.0
1980;2;2;78789.0;0;0;12;667.0;50.0;820.2565973619579;21.0;83.0;83.0;1.0;4.0;6.0;5;2.0;0.0
1968;1;5;56534.0;0;1;35;691.0;7.0;61.0;10.0;0.0;46.0;4.0;10.0;4.0;7;8.0;0.0
1971;1;4;58350.0;0;1;5;493.0;26.0;206.0;116.0;80.0;80.0;4.0;8.0;3.0;12;6.0;0.0
1989;1;4;81217.0;0;0;77;493.0;70.0;324.0;146.0;40.0;84.0;1.0;3.0;7.0;11;1.0;0.0
1951;1;4;49090.0;0;1;45;494.0;5.0;82.0;7.0;0.0;100.0;3.0;7.0;2.0;9;7.0;0.0
1987;2;2;61787.0;0;0;71;621.0;73.0;414.0;78.0;48.0;85.0;1.0;8.0;4.0;6;5.0;0.0
1985;4;3;18169.0;1;0;40;9.0;0.0;5.0;0.0;0.0;7.0;1.0;1.0;0.0;2;8.0;0.0
1981;3;4;24336.0;1;0;82;1.0;6.0;2.0;8.0;2.0;12.0;1.0;1.0;0.0;2;7.0;0.0
1990;1;3;18222.0;0;0;70;12.0;4.0;19.0;12.0;6.0;14.0;1.0;2.0;0.0;3;8.0;0.0
1952;1;2;62335.0;0;1;87;243.0;131.0;217.0;85.0;6.0;26.0;2.0;3.0;3.0;13;2.0;0.0
1971;3;5;42033.0;1;1;95;11.0;1.0;4.0;2.0;0.0;7.0;1.0;1.0;0.0;2;7.0;0.0
1983;4;3;86580.0;0;0;72;532.0;21.0;127.0;26.0;20.0;20.0;0.0;4.0;2.0;5;1.0;0.0
1957;4;2;41437.0;1;1;5;29.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;3;7.0;0.0
1951;2;6;73705.0;0;2;86;612.0;91.0;520.0;202.59642869944088;107.0;107.0;2.0;9.0;6.0;8;5.0;0.0
1976;1;3;61064.0;0;1;80;387.0;126.0;342.0;0.0;45.0;180.0;5.0;8.0;4.0;11;6.0;0.0
1955;2;3;38452.0;1;1;62;56.0;0.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;3;7.0;0.0
1989;1;4;18358.0;1;0;49;6.0;8.0;19.0;16.0;4.0;4.0;3.0;3.0;0.0;4;7.0;0.0
1973;4;5;55012.0;0;1;85;582.0;0.0;65.0;0.0;0.0;13.0;6.0;8.0;2.0;9;5.0;0.0
1973;0;5;9722.0;1;0;7;6.0;17.0;16.0;6.0;16.0;42.0;4.0;3.0;1.0;3;8.0;0.0
1984;4;3;38175.0;1;0;6;70.0;6.0;69.0;2.0;3.0;3.0;3.0;3.0;1.0;4;7.0;0.0
1956;2;5;58656.0;0;1;25;962.0;12.0;194.0;16.0;24.0;12.0;4.0;7.0;8.0;13;6.0;0.0
1965;1;5;52117.0;0;1;55;112.0;10.0;107.0;30.0;0.0;20.0;2.0;5.0;2.0;4;7.0;0.0
1978;1;3;64813.0;1;0;81;293.0;0.0;124.0;179.0;97.0;52.0;1.0;7.0;2.0;10;5.0;0.0
1973;4;3;54222.0;0;1;98;199.0;12.0;31.0;3.0;12.0;7.0;1.0;3.0;3.0;5;3.0;0.0
1986;1;3;83512.0;0;0;31;1060.0;61.0;820.2565973619579;80.0;20.0;101.0;1.0;4.0;7.0;10;1.0;0.0
1959;2;3;77520.0;0;1;30;940.0;44.0;396.0;0.0;88.0;58.0;1.0;8.0;7.0;7;4.0;0.0
1978;1;5;41154.0;0;1;98;44.0;2.0;11.0;2.0;3.0;7.0;1.0;1.0;0.0;4;5.0;0.0
1966;1;3;80398.0;0;0;92;342.0;51.0;820.2565973619579;202.59642869944088;35.0;26.0;1.0;5.0;8.0;12;3.0;0.0
1992;0;4;18746.0;1;0;41;2.0;10.0;11.0;12.0;9.0;20.0;2.0;3.0;0.0;3;6.0;0.0
1984;1;5;35196.0;1;0;68;75.0;12.0;141.0;43.0;39.0;187.0;6.0;6.0;1.0;5;8.0;0.0
1956;1;4;60230.0;0;1;78;520.0;20.0;367.0;39.0;81.0;40.0;2.0;6.0;3.0;6;5.0;0.0
1977;1;3;22108.0;1;1;46;5.0;3.0;9.0;6.0;2.0;6.0;2.0;2.0;0.0;3;7.0;0.0
1974;1;5;44392.0;1;1;71;87.0;5.0;71.0;7.0;12.0;29.0;5.0;4.0;1.0;4;7.0;0.0
1976;4;3;55424.0;0;1;6;462.0;61.0;184.0;10.0;53.0;107.0;4.0;7.0;5.0;9;6.0;0.0
1979;1;3;17688.0;1;0;82;2.0;2.0;1.0;3.0;1.0;2.0;1.0;1.0;0.0;2;8.0;0.29499006712069265
1983;4;3;92491.0;0;0;71;979.0;44.0;820.2565973619579;29.0;25.0;22.0;1.0;7.0;5.0;12;3.0;0.0
1991;1;4;90273.0;0;0;32;704.0;129.0;820.2565973619579;120.0;74.0;111.0;1.0;5.0;6.0;7;2.0;0.0
1962;4;6;82571.0;0;0;28;861.0;31.0;558.0;62.0;95.0;79.0;0.0;6.0;5.0;13;2.0;0.0
1982;4;4;38513.0;1;0;20;172.0;3.0;115.0;16.0;0.0;18.0;5.0;6.0;1.0;5;8.0;0.0
1979;2;4;16653.0;1;0;10;5.0;7.0;31.0;15.0;4.0;7.0;3.0;2.0;1.0;3;6.0;0.0
1955;1;5;42586.0;1;1;7;194.0;2.0;56.0;0.0;0.0;0.0;5.0;4.0;1.0;6;8.0;0.0
1965;0;4;23529.0;0;1;67;9.0;7.0;13.0;3.0;2.0;20.0;1.0;1.0;1.0;2;6.0;0.0
1961;2;5;74881.0;1;1;48;505.0;72.0;270.0;36.0;27.0;54.0;4.0;9.0;2.0;12;5.0;0.0
1951;1;3;71107.0;0;1;61;533.0;10.0;217.0;198.0;150.299786191687;195.0;2.0;7.0;6.0;13;4.0;0.0
1964;4;5;46910.0;1;1;36;48.0;0.0;14.0;0.0;0.0;6.0;2.0;2.0;0.0;3;6.0;0.0
1959;1;3;18690.0;0;0;77;6.0;1.0;7.0;23.0;4.0;19.0;1.0;1.0;1.0;2;8.0;0.0
1955;1;2;37244.0;1;1;90;18.0;2.0;10.0;0.0;0.0;25.0;1.0;1.0;1.0;2;7.0;0.0
1966;1;5;82427.0;0;0;35;482.0;146.6455714594779;509.0;104.0;107.0;107.0;1.0;3.0;5.0;12;1.0;0.0
1958;3;4;75342.0;0;1;38;204.0;97.0;97.0;21.0;118.0;26.0;1.0;5.0;2.0;10;4.0;0.0
1954;1;2;70044.0;0;1;46;1073.0;0.0;250.0;153.0;14.0;14.0;4.0;7.0;10.0;5;5.0;0.0
1967;1;4;79146.0;1;1;33;245.0;16.0;223.0;21.0;43.0;16.0;2.0;8.0;1.0;8;6.0;0.0
1963;1;3;77437.0;0;0;70;560.0;21.0;442.0;29.0;44.0;29.0;1.0;4.0;5.0;13;1.0;0.0
1959;1;3;54984.0;0;1;51;173.0;13.0;131.0;32.0;3.0;6.0;4.0;6.0;1.0;6;7.0;0.0
1971;4;3;42403.0;1;0;18;22.0;1.0;11.0;0.0;5.0;3.0;1.0;1.0;0.0;3;8.0;0.0
1964;1;5;55761.0;0;1;97;136.0;1.0;12.0;0.0;3.0;32.0;2.0;4.0;1.0;3;6.0;0.0
1983;1;5;37292.0;1;0;32;275.0;0.0;86.0;10.0;23.0;66.0;5.0;6.0;3.0;5;8.0;0.0
1945;4;4;45576.0;0;0;9;56.0;19.0;29.0;2.0;14.0;25.0;1.0;3.0;1.0;3;8.0;0.0
1947;1;5;70321.0;0;0;6;303.0;23.0;751.0;82.0;26.0;191.0;1.0;6.0;5.0;13;4.0;0.0
1969;4;2;58086.0;0;1;80;708.0;7.0;62.0;0.0;0.0;15.0;2.0;11.0;3.0;7;8.0;0.0
1952;1;3;81795.0;0;0;74;324.0;132.0;693.0;27.0;118.0;88.0;1.0;4.0;10.910125224068649;7;2.0;0.0
1947;0;5;28389.0;0;0;49;1.0;5.0;3.0;7.0;4.0;8.0;1.0;1.0;0.0;2;7.0;0.0
1946;2;3;66835.0;0;0;21;620.0;26.0;195.0;34.0;17.0;141.0;1.0;6.0;4.0;13;2.0;0.0
1969;1;2;69901.0;0;1;95;312.0;21.0;206.0;102.0;92.0;149.0;3.0;7.0;3.0;10;5.0;0.0
